row_id	family	branch	legacy_l	rotation_form	base_form	state_index	form_selector	epx	epxx	pnmod_input_ll	pnmod_derived_l	pnmod_nfx	pnmod_branch	pnmod_pg1	pnmod_pg2	pnmod_pg3	pnmod_tr_before	pnmod_ti_before	pnmod_tr_after	pnmod_ti_after	pnpwi_ein	pnpwi_postmod_tr	pnpwi_postmod_ti	pnmod_early_return	dispatch_n	dispatch_title	previous_title	effective_e	dither_before	pnpwi_result_tr	pnpwi_result_ti	addresk_nf	addresk_pg1	addresk_pg2	addresk_pg3	addresk_pre_tr	addresk_pre_ti	addresk_post_tr	addresk_post_ti
76	6	1	6	0	3	1	3	5.7986248779296875E+002	5.7986248779296875E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	5.7986248779296875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	5.7986248779296875E+002	1.0000000474974513E-003	1.0062452638521791E-003	3.7046510260552168E-004	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.0062452638521791E-003	3.7046510260552168E-004	1.0062452638521791E-003	3.7046510260552168E-004
77	6	2	5	2	5	2	25	5.7986248779296875E+002	5.7986248779296875E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	5.7986248779296875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	5.7986248779296875E+002	1.0000000474974513E-003	1.9964496605098248E-003	2.0071456674486399E-004	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.9964496605098248E-003	2.0071456674486399E-004	1.9964496605098248E-003	2.0071456674486399E-004
78	6	2	6	0	3	2	3	5.7986248779296875E+002	5.7986248779296875E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	5.7986248779296875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	5.7986248779296875E+002	1.0000000474974513E-003	-1.7662772443145514E-003	3.1197448606690159E-006	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-1.7662772443145514E-003	3.1197448606690159E-006	-1.7662772443145514E-003	3.1197448606690159E-006
79	1	1	5	2	5	3	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-2.8062548954039812E-003	4.4439593330025673E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-2.8062548954039812E-003	4.4439593330025673E-003	-2.8062548954039812E-003	4.4439593330025673E-003
80	1	1	6	2	5	3	25	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-2.0437191706150770E-003	1.4762770151719451E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-2.0437191706150770E-003	1.4762770151719451E-003	-2.0437191706150770E-003	1.4762770151719451E-003
81	1	2	2	2	1	4	21	9.2092077636718750E+002	9.2092077636718750E+002	1	2	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-4.6393010765314102E-002	1.3053587079048157E-001	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-4.6393010765314102E-002	1.3053587079048157E-001	-4.6393010765314102E-002	1.3053587079048157E-001
82	1	2	5	2	5	4	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-1.0323830647394061E-003	1.6599710797891021E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-1.0323830647394061E-003	1.6599710797891021E-003	-1.0323830647394061E-003	1.6599710797891021E-003
83	1	2	6	2	5	4	25	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	1.1317376978695393E-002	1.1406536214053631E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.1317376978695393E-002	1.1406536214053631E-003	1.1317376978695393E-002	1.1406536214053631E-003
84	2	1	5	2	5	3	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-2.8062548954039812E-003	4.4439593330025673E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-2.8062548954039812E-003	4.4439593330025673E-003	-2.8062548954039812E-003	4.4439593330025673E-003
85	2	1	6	2	5	3	25	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-2.0437191706150770E-003	1.4762770151719451E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-2.0437191706150770E-003	1.4762770151719451E-003	-2.0437191706150770E-003	1.4762770151719451E-003
86	2	2	2	2	1	4	21	9.2092077636718750E+002	9.2092077636718750E+002	1	2	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-4.6393010765314102E-002	1.3053587079048157E-001	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-4.6393010765314102E-002	1.3053587079048157E-001	-4.6393010765314102E-002	1.3053587079048157E-001
87	2	2	5	2	5	4	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-1.0323830647394061E-003	1.6599710797891021E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-1.0323830647394061E-003	1.6599710797891021E-003	-1.0323830647394061E-003	1.6599710797891021E-003
88	2	2	6	2	5	4	25	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	1.1317376978695393E-002	1.1406536214053631E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.1317376978695393E-002	1.1406536214053631E-003	1.1317376978695393E-002	1.1406536214053631E-003
89	3	1	5	2	5	1	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	5.5389318615198135E-002	1.0582814924418926E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	5.5389318615198135E-002	1.0582814924418926E-002	5.5389318615198135E-002	1.0582814924418926E-002
90	3	1	6	2	5	1	25	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	1.1620967648923397E-002	2.7902855072170496E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.1620967648923397E-002	2.7902855072170496E-003	1.1620967648923397E-002	2.7902855072170496E-003
91	3	2	5	2	5	2	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	7.8001958318054676E-003	2.6849738787859678E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	7.8001958318054676E-003	2.6849738787859678E-003	7.8001958318054676E-003	2.6849738787859678E-003
92	3	2	6	2	5	2	25	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-3.9916648529469967E-003	1.5933645045151934E-005	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-3.9916648529469967E-003	1.5933645045151934E-005	-3.9916648529469967E-003	1.5933645045151934E-005
93	4	1	5	2	5	1	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	5.5389318615198135E-002	1.0582814924418926E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	5.5389318615198135E-002	1.0582814924418926E-002	5.5389318615198135E-002	1.0582814924418926E-002
94	4	1	6	2	5	1	25	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	1.1620967648923397E-002	2.7902855072170496E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.1620967648923397E-002	2.7902855072170496E-003	1.1620967648923397E-002	2.7902855072170496E-003
95	4	2	5	2	5	2	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	7.8001958318054676E-003	2.6849738787859678E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	7.8001958318054676E-003	2.6849738787859678E-003	7.8001958318054676E-003	2.6849738787859678E-003
96	4	2	6	2	5	2	25	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-3.9916648529469967E-003	1.5933645045151934E-005	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-3.9916648529469967E-003	1.5933645045151934E-005	-3.9916648529469967E-003	1.5933645045151934E-005
97	5	1	5	0	3	1	3	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	5.5389318615198135E-002	1.0582814924418926E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	5.5389318615198135E-002	1.0582814924418926E-002	5.5389318615198135E-002	1.0582814924418926E-002
98	5	1	6	0	3	1	3	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	1.1620967648923397E-002	2.7902855072170496E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.1620967648923397E-002	2.7902855072170496E-003	1.1620967648923397E-002	2.7902855072170496E-003
99	5	2	5	0	3	2	3	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	7.8001958318054676E-003	2.6849738787859678E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	7.8001958318054676E-003	2.6849738787859678E-003	7.8001958318054676E-003	2.6849738787859678E-003
100	5	2	6	0	3	2	3	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-3.9916648529469967E-003	1.5933645045151934E-005	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-3.9916648529469967E-003	1.5933645045151934E-005	-3.9916648529469967E-003	1.5933645045151934E-005
101	6	1	5	2	5	1	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	5.5389318615198135E-002	1.0582814924418926E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	5.5389318615198135E-002	1.0582814924418926E-002	5.5389318615198135E-002	1.0582814924418926E-002
102	6	1	6	0	3	1	3	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	1.1620967648923397E-002	2.7902855072170496E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.1620967648923397E-002	2.7902855072170496E-003	1.1620967648923397E-002	2.7902855072170496E-003
103	6	2	5	2	5	2	25	9.2092077636718750E+002	9.2092077636718750E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	7.8001958318054676E-003	2.6849738787859678E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	7.8001958318054676E-003	2.6849738787859678E-003	7.8001958318054676E-003	2.6849738787859678E-003
104	6	2	6	0	3	2	3	9.2092077636718750E+002	9.2092077636718750E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	9.2092077636718750E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	9.2092077636718750E+002	1.0000000474974513E-003	-3.9916648529469967E-003	1.5933645045151934E-005	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-3.9916648529469967E-003	1.5933645045151934E-005	-3.9916648529469967E-003	1.5933645045151934E-005
105	1	1	5	2	5	3	25	1.3046112060546875E+003	1.3046112060546875E+003	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	-7.2979810647666454E-003	1.6874447464942932E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-7.2979810647666454E-003	1.6874447464942932E-002	-7.2979810647666454E-003	1.6874447464942932E-002
106	1	1	6	2	5	3	25	1.3046112060546875E+003	1.3046112060546875E+003	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	-7.7434419654309750E-003	6.7493063397705555E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-7.7434419654309750E-003	6.7493063397705555E-003	-7.7434419654309750E-003	6.7493063397705555E-003
107	1	2	2	2	1	4	21	1.3046112060546875E+003	1.3046112060546875E+003	1	2	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	2.9692970216274261E-002	1.8905226886272430E-001	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.9692970216274261E-002	1.8905226886272430E-001	2.9692970216274261E-002	1.8905226886272430E-001
108	1	2	5	2	5	4	25	1.3046112060546875E+003	1.3046112060546875E+003	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	2.3197333794087172E-003	1.2901573441922665E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.3197333794087172E-003	1.2901573441922665E-002	2.3197333794087172E-003	1.2901573441922665E-002
109	1	2	6	2	5	4	25	1.3046112060546875E+003	1.3046112060546875E+003	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	2.0693724974989891E-002	5.7856347411870956E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.0693724974989891E-002	5.7856347411870956E-003	2.0693724974989891E-002	5.7856347411870956E-003
110	2	1	5	2	5	3	25	1.3046112060546875E+003	1.3046112060546875E+003	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	-7.2979810647666454E-003	1.6874447464942932E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-7.2979810647666454E-003	1.6874447464942932E-002	-7.2979810647666454E-003	1.6874447464942932E-002
111	2	1	6	2	5	3	25	1.3046112060546875E+003	1.3046112060546875E+003	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	-7.7434419654309750E-003	6.7493063397705555E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-7.7434419654309750E-003	6.7493063397705555E-003	-7.7434419654309750E-003	6.7493063397705555E-003
112	2	2	2	2	1	4	21	1.3046112060546875E+003	1.3046112060546875E+003	1	2	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	2.9692970216274261E-002	1.8905226886272430E-001	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.9692970216274261E-002	1.8905226886272430E-001	2.9692970216274261E-002	1.8905226886272430E-001
113	2	2	5	2	5	4	25	1.3046112060546875E+003	1.3046112060546875E+003	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	2.3197333794087172E-003	1.2901573441922665E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.3197333794087172E-003	1.2901573441922665E-002	2.3197333794087172E-003	1.2901573441922665E-002
114	2	2	6	2	5	4	25	1.3046112060546875E+003	1.3046112060546875E+003	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	2.0693724974989891E-002	5.7856347411870956E-003	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.0693724974989891E-002	5.7856347411870956E-003	2.0693724974989891E-002	5.7856347411870956E-003
115	3	1	5	2	5	1	25	1.3046112060546875E+003	1.3046112060546875E+003	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	1.2702654302120209E-001	7.7993884682655334E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.2702654302120209E-001	7.7993884682655334E-002	1.2702654302120209E-001	7.7993884682655334E-002
116	3	1	6	2	5	1	25	1.3046112060546875E+003	1.3046112060546875E+003	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	5.7729355990886688E-002	1.9416658207774162E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	5.7729355990886688E-002	1.9416658207774162E-002	5.7729355990886688E-002	1.9416658207774162E-002
117	3	2	5	2	5	2	25	1.3046112060546875E+003	1.3046112060546875E+003	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	2.6283672079443932E-002	1.8127176910638809E-002	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.6283672079443932E-002	1.8127176910638809E-002	2.6283672079443932E-002	1.8127176910638809E-002
118	3	2	6	2	5	2	25	1.3046112060546875E+003	1.3046112060546875E+003	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3046112060546875E+003	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.3046112060546875E+003	1.0000000474974513E-003	-4.0348852053284645E-003	1.6280564523185603E-005	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-4.0348852053284645E-003	1.6280564523185603E-005	-4.0348852053284645E-003	1.6280564523185603E-005
